 1  1  98  51
 1  2 116  54
 1  3 170  78
 1  4 225  75
 1  5 218 101
 1  6 225  92
 1  7 208  98
 1  8 182  68
 1  9 158  70
 1 10 135  64
 1 11 128  23
 1 12 135  19
 1 13 183  36
 1 14 121   0
 1 15  80  30
 1 16  50  46
 1 17  90  44
 1 18  66  14
 1 19  95  14
 1 20 121  22
 1 21 150  58
 1 22 187  74
 1 23 211  79
 1 24 182 122
 1 25 193 100
 1 26 199  77
 1 27 201  40
 1 28 161  34
 1 29 146  27
 1 30 181  20
 1 31 150  47
 2  1 168  56
 2  2 139  58
 2  3 146  50
 2  4 154  48
 2  5 117  30
 2  6 131  39
 2  7 199  68
 2  8 185  88
 2  9 178 108
 2 10 156  60
 2 11 157  22
 2 12 135  16
 2 13 106  30
 2 14  76  34
 2 15 109  37
 2 16  99  16
 2 17  93  13
 2 18 109  19
 2 19 108  34
 2 20 115  34
 2 21 140  52
 2 22 181  47
 2 23 127   0
 2 24 134  10
 2 25 135  13
 2 26 185  13
 2 27 235  90
 2 28 254  67
 3  1 300 117
 3  2 271  97
 3  3 280  88
 3  4 278 118
 3  5 252 113
 3  6 223 116
 3  7 230  73
 3  8 154  60
 3  9 151  61
 3 10 127  56
 3 11 170  77
 3 12 124  10
 3 13 107   0
 3 14  79   5
 3 15  82  10
 3 16  84   7
 3 17 134  53
 3 18 122  32
 3 19 119  46
 3 20 134  33
 3 21 126  24
 3 22 164  36
 3 23 176  52
 3 24 198  29
 3 25 179  14
 3 26 198  16
 3 27 200  54
 3 28 210 100
 3 29 230  38
 3 30 213  54
 3 31 222  36
 4  1 216  42
 4  2 151  13
 4  3  82  23
 4  4  90  39
 4  5 116  20
 4  6 118  19
 4  7 125  60
 4  8 188 109
 4  9 145  30
 4 10 123  41
 4 11 118   4
 4 12  94   0
 4 13  95  24
 4 14  96  14
 4 15  77  22
 4 16  54   5
 4 17  56   4
 4 18  94  17
 4 19  84  25
 4 20  80  13
 4 21  94  17
 4 22 117  14
 4 23 170  80
 4 24 115  46
 4 25 121  50
 4 26 119  21
 4 27  89   0
 4 28 150  32
 4 29 150  45
 4 30 125  50
 5  1 138  49
 5  2 151  63
 5  3 119  68
 5  4  96  27
 5  5 100  45
 5  6  79  24
 5  7  69  19
 5  8  29  15
 5  9  42   0
 5 10  26   0
 5 11  25   0
 5 12  45   3
 5 13  65   4
 5 14  71  18
 5 15  65  78
 5 16  69  27
 5 17  66  50
 5 18  85  36
 5 19  96  30
 5 20 150  60
 5 21 140  34
 5 22 168  32
 5 23 171  28
 5 24 201  85
 5 25 256 163
 5 26 252 130
 5 27 246  71
 5 28 279 106
 5 29 229  64
 5 30 238  39
 5 31 230  69
 6  1 203  70
 6  2 186  32
 6  3 141 100
 6  4 175 100
 6  5 158  39
 6  6 128  38
 6  7  96  25
 6  8  76  30
 6  9  46  26
 6 10  34  29
 6 11  33  20
 6 12  36   0
 6 13  24   0
 6 14  32   0
 6 15  52   0
 6 16  44   0
 6 17  86   7
 6 18  89  14
 6 19 111  18
 6 20 132  48
 6 21 138  68
 6 22 137  65
 6 23 130  26
 6 24 151  66
 6 25 154  61
 6 26 106  70
 6 27  91  48
 6 28 109  24
 6 29 121  43
 6 30 116  22
 7  1 135  18
 7  2 143  14
 7  3 138  56
 7  4 139  60
 7  5 164 109
 7  6 162  73
 7  7 141  31
 7  8 130  46
 7  9 127  45
 7 10 106  61
 7 11 198  73
 7 12 111  34
 7 13 123  44
 7 14 118  37
 7 15 128  39
 7 16 154  79
 7 17 130  76
 7 18 135  51
 7 19 123  24
 7 20  77  16
 7 21  96  12
 7 22 140  47
 7 23 107  42
 7 24 135  36
 7 25 174  35
 7 26 178  16
 7 27 218 109
 7 28 263 145
 7 29 253 161
 7 30 300 157
 7 31 205 112
 8  1 231 106
 8  2 212  76
 8  3 151  33
 8  4 145  16
 8  5 136  14
 8  6 153  22
 8  7 150  12
 8  8 156  78
 8  9 154  42
 8 10 141  65
 8 11 157  79
 8 12 124  52
 8 13 105  35
 8 14 102  37
 8 15  90  29
 8 16 109  48
 8 17 134  66
 8 18 163  49
 8 19 155  23
 8 20 176   0
 8 21 183   0
 8 22 188   0
 8 23 181  13
 8 24 191  96
 8 25 181 152
 8 26 191 183
 8 27 169 121
 8 28 207  50
 8 29 170  29
 8 30 145  18
 8 31 209  19
 9  1 179   0
 9  2 153  37
 9  3 185  61
 9  4 200 103
 9  5 212  88
 9  6 188  95
 9  7 162  52
 9  8 133  15
 9  9 147  26
 9 10 133  15
 9 11 106  18
 9 12 122  33
 9 13  95  20
 9 14  80  21
 9 15  59  27
 9 16  56  28
 9 17  72  15
 9 18  63   0
 9 19  88  11
 9 20  88  20
 9 21 124  62
 9 22 120  54
 9 23  87  25
 9 24  66  21
 9 25  60   0
 9 26  60   0
 9 27  65   5
 9 28  84  18
 9 29  71  20
 9 30 112  53
10  1 116  56
10  2 122  52
10  3 152  62
10  4 163  42
10  5 160  27
10  6 170  42
10  7 136  42
10  8 115  35
10  9 112  30
10 10 123  56
10 11 139  54
10 12 107  38
10 13  97  15
10 14  72   3
10 15  75   0
10 16  46  16
10 17  55  21
10 18  68  26
10 19  64  16
10 20  97  32
10 21  98  25
10 22 134  83
10 23 152 107
10 24 144  76
10 25 154 109
10 26 169  67
10 27 208  85
10 28 240 103
10 29 234  79
10 30 190  66
10 31 142  18
11  1 168  72
11  2 166  68
11  3 186  84
11  4 156  54
11  5 125  32
11  6  78   4
11  7  80   0
11  8  25   0
11  9  26   0
11 10  36   0
11 11  14  12
11 12  65  29
11 13 118  60
11 14 117  34
11 15 123  46
11 16 156  60
11 17 171  95
11 18 181 102
11 19 175  69
11 20 159  71
11 21 163  79
11 22 129  30
11 23 131  32
11 24 135  42
11 25 162  66
11 26 141  42
11 27 157  53
11 28 161  40
11 29 201  42
11 30 157  33
12  1 162  49
12  2 152  38
12  3 140   8
12  4  83  12
12  5 112  35
12  6  99  17
12  7 160  42
12  8 169  65
12  9 174 100
12 10 162  98
12 11 156  94
12 12 195 115
12 13 193  60
12 14 999 999
12 15 246  46
12 16 217 121
12 17 258 117
12 18 219 106
12 19 175   0
12 20 180  43
12 21 165  52
12 22 118  58
12 23 135  40
12 24 121  47
12 25 144  48
12 26 173  66
12 27 195  92
12 28 176  74
12 29 195  73
12 30 192  60
12 31 149  65
