 1  1  69  23
 1  2 104  44
 1  3  70  57
 1  4  76  40
 1  5 111  51
 1  6 132  45
 1  7 184  65
 1  8 171  78
 1  9 117  73
 1 10  99  79
 1 11 108  72
 1 12 116  56
 1 13 111  29
 1 14 149   0
 1 15 125  26
 1 16 122  31
 1 17 139  58
 1 18 142 110
 1 19 102  56
 1 20 105  76
 1 21  90  58
 1 22  86  30
 1 23  63   0
 1 24  75   0
 1 25  74   8
 1 26 113  37
 1 27  99  48
 1 28  81  58
 1 29 130  70
 1 30 145  87
 1 31 145  60
 2  1 177 106
 2  2 123  82
 2  3 113  56
 2  4 140  90
 2  5 136  63
 2  6  98  61
 2  7 118  90
 2  8 108  73
 2  9  71  18
 2 10  50   0
 2 11  40   0
 2 12  27   0
 2 13  18  13
 2 14  17  17
 2 15  25  14
 2 16  31  10
 2 17  26   0
 2 18  40  19
 2 19  43  16
 2 20  48  21
 2 21  58  32
 2 22  55  34
 2 23  55  30
 2 24  72  25
 2 25 102  49
 2 26 114  64
 2 27 127  49
 2 28 150  53
 3  1 128  48
 3  2 139  56
 3  3 111  50
 3  4 125 100
 3  5 161 102
 3  6 145  89
 3  7 113  62
 3  8  75   0
 3  9  88  19
 3 10  48  18
 3 11  59   0
 3 12  56  18
 3 13  23   9
 3 14  37   9
 3 15  66  11
 3 16  79   0
 3 17 109  38
 3 18 127  49
 3 19 127  93
 3 20 145 121
 3 21 109  58
 3 22 108  62
 3 23 100  64
 3 24  78  21
 3 25  77   0
 3 26  93   6
 3 27 105  12
 3 28  65  12
 3 29  66  41
 3 30  80  48
 3 31  54  54
 4  1  64  53
 4  2 118  98
 4  3  88  50
 4  4  74  13
 4  5  68   0
 4  6  78  25
 4  7  99  53
 4  8  87  44
 4  9  81  59
 4 10  84  78
 4 11 101  55
 4 12  89  55
 4 13 105  48
 4 14  80  20
 4 15  82  32
 4 16  71  29
 4 17  92  46
 4 18  93  36
 4 19 142  54
 4 20 106  32
 4 21 127  47
 4 22 102  50
 4 23 129  51
 4 24 112  33
 4 25 165  63
 4 26 159  50
 4 27 203 124
 4 28 194 144
 4 29 212 179
 4 30 192  90
 5  1 159  58
 5  2 131  18
 5  3 140  27
 5  4 108  54
 5  5 112  74
 5  6 103  92
 5  7 113  73
 5  8  93  33
 5  9 154  34
 5 10 153  47
 5 11 154 102
 5 12 164  70
 5 13 192 100
 5 14 173  86
 5 15 164  34
 5 16 131  43
 5 17 119  35
 5 18 128  22
 5 19 117  21
 5 20 139  16
 5 21 157  49
 5 22 143  43
 5 23 144  72
 5 24 151  47
 5 25 140  63
 5 26 147  97
 5 27 114  59
 5 28  92  50
 5 29  90  14
 5 30 116  13
 5 31  96  31
 6  1 109  47
 6  2 109  37
 6  3 112  50
 6  4 108  76
 6  5 121  82
 6  6 101  60
 6  7 165  80
 6  8 177   0
 6  9 118   0
 6 10 129  65
 6 11 121  93
 6 12 102  79
 6 13 101  58
 6 14 114  26
 6 15 135  21
 6 16 108   0
 6 17 118  27
 6 18 137  73
 6 19 161 124
 6 20 177 103
 6 21 167  80
 6 22 222 108
 6 23 209 108
 6 24 168 113
 6 25 171  84
 6 26 145  59
 6 27 128  68
 6 28 109  27
 6 29 100   0
 6 30 102  29
 7  1  84  40
 7  2  91  58
 7  3  73  35
 7  4 118  31
 7  5 119   0
 7  6 118  36
 7  7 122  90
 7  8  96  68
 7  9 104  64
 7 10  99  34
 7 11  82  19
 7 12 113  37
 7 13 115  52
 7 14 114  48
 7 15 117  46
 7 16 118  52
 7 17 120  68
 7 18 134  93
 7 19 121  69
 7 20 131  71
 7 21 129  84
 7 22 152  79
 7 23 126  78
 7 24 143  53
 7 25 114   3
 7 26  82   4
 7 27  65   4
 7 28  40   0
 7 29  69   8
