 1  1 183 999
 1  2 218 999
 1  3 167 999
 1  4 222 999
 1  5 204 999
 1  6 189 999
 1  7 147 999
 1  8 167 999
 1  9 119 999
 1 10 116 999
 1 11 124 999
 1 12 201 999
 1 13 183 999
 1 14 246 999
 1 15 219 999
 1 16 146 999
 1 17 216 999
 1 18 180 999
 1 19 223 999
 1 20 278 999
 1 21 253 999
 1 22 237 999
 1 23 202 999
 1 24 247 999
 1 25 263 999
 1 26 264 999
 1 27 288 999
 1 28 289 999
 1 29 220 999
 1 30 244 999
 1 31 221 999
 2  1 194 999
 2  2 208 999
 2  3 153 999
 2  4 124 999
 2  5 153 999
 2  6  99 999
 2  7 114 999
 2  8 127 999
 2  9 156 999
 2 10 113 999
 2 11  89 999
 2 12  76 999
 2 13  97 999
 2 14  89 999
 2 15 111 999
 2 16  84 999
 2 17  61 999
 2 18  33 999
 2 19  75 999
 2 20 107 999
 2 21 152 999
 2 22 185 999
 2 23 203 999
 2 24 207 999
 2 25 201 999
 2 26 251 999
 2 27 225 999
 2 28 199 999
 3  1 151 999
 3  2 182 999
 3  3 187 999
 3  4 122 999
 3  5 128 999
 3  6  92 999
 3  7  95 999
 3  8  94 999
 3  9  90 999
 3 10  90 999
 3 11  80 999
 3 12 104 999
 3 13 115 999
 3 14  91 999
 3 15 135 999
 3 16 144 999
 3 17 133 999
 3 18 183 999
 3 19 275 999
 3 20 278 999
 3 21 275 999
 3 22 204 999
 3 23 309 999
 3 24 294 999
 3 25 263 999
 3 26 296 999
 3 27 252 999
 3 28 172 999
 3 29 179 999
 3 30 190 999
 3 31 164 999
 4  1 130 999
 4  2 142 999
 4  3 145 999
 4  4 156 999
 4  5 189 999
 4  6 199 999
 4  7 174 999
 4  8 207 999
 4  9 108 999
 4 10  93 999
 4 11 129 999
 4 12  68 999
 4 13 133 999
 4 14 193 999
 4 15 196 999
 4 16 226 999
 4 17 250 999
 4 18 278 999
 4 19 303 999
 4 20 298 999
 4 21 310 999
 4 22 300 999
 4 23 277 999
 4 24 189 999
 4 25 197 999
 4 26 152 999
 4 27 169 999
 4 28 122 999
 4 29  86 999
 4 30 123 999
 5  1  86 999
 5  2  66 999
 5  3  63 999
 5  4 109 999
 5  5 106 999
 5  6 147 999
 5  7 150 999
 5  8 207 999
 5  9 155 999
 5 10 153 999
 5 11 154 999
 5 12 166 999
 5 13 158 999
 5 14 225 999
 5 15 230 999
 5 16 184 999
 5 17 228 999
 5 18 233 999
 5 19 260 999
 5 20 232 999
 5 21 262 999
 5 22 201 999
 5 23 179 999
 5 24 196 999
 5 25 218 999
 5 26 234 999
 5 27 259 999
 5 28 212 999
 5 29 133 999
 5 30 162 999
 5 31 153 999
 6  1 174 999
 6  2 125 999
 6  3 130 999
 6  4 110 999
 6  5  90 999
 6  6 139 999
 6  7 153 999
 6  8 148 999
 6  9 113 999
 6 10 149 999
 6 11 149 999
 6 12 160 999
 6 13 130 999
 6 14 147 999
 6 15 134 999
 6 16 141 999
 6 17 148 999
 6 18 108 999
 6 19  48 999
 6 20 112 999
 6 21  71 999
 6 22 111 999
 6 23 113 999
 6 24 134 999
 6 25 118 999
 6 26  79 999
 6 27 160 999
 6 28 203 999
 6 29 309 999
 6 30 326 999
 7  1 370 999
 7  2 324 999
 7  3 293 999
 7  4 253 999
 7  5 223 999
 7  6 188 999
 7  7 189 999
 7  8 163 999
 7  9 126 999
 7 10  99 999
 7 11 141 999
 7 12 128 999
 7 13 166 999
 7 14 146 999
 7 15 123 999
 7 16 103 999
 7 17  88 999
 7 18  40 999
 7 19  83 999
 7 20  78 999
 7 21 177 999
 7 22 166 999
 7 23 185 999
 7 24 278 999
 7 25 232 999
 7 26 187 999
 7 27 238 999
 7 28 261 999
 7 29 144 999
 7 30 149 999
 7 31 155 999
 8  1 150 999
 8  2 188 999
 8  3 169 999
 8  4 149 999
 8  5 141 999
 8  6 161 999
 8  7 120 999
 8  8 117 999
 8  9 156 999
 8 10 210 999
 8 11 205 999
 8 12 213 999
 8 13 213 999
 8 14 219 999
 8 15 260 999
 8 16 260 999
 8 17 355 999
 8 18 327 999
 8 19 328 999
 8 20 389 999
 8 21 276 999
 8 22 296 999
 8 23 266 999
 8 24 317 999
 8 25 267 999
 8 26 221 999
 8 27 151 999
 8 28 173 999
 8 29 164 999
 8 30 203 999
 8 31 196 999
 9  1 157 999
 9  2 152 999
 9  3 170 999
 9  4 145 999
 9  5 104 999
 9  6 166 999
 9  7 163 999
 9  8 139 999
 9  9 204 999
 9 10 155 999
 9 11 131 999
 9 12 137 999
 9 13 177 999
 9 14 162 999
 9 15 178 999
 9 16 219 999
 9 17 143 999
 9 18 139 999
 9 19 194 999
 9 20 185 999
 9 21 121 999
 9 22 163 999
 9 23 137 999
 9 24 124 999
 9 25 105 999
 9 26  91 999
 9 27  89 999
 9 28 114 999
 9 29 146 999
 9 30 146 999
10  1 124 999
10  2 170 999
10  3 178 999
10  4 185 999
10  5 142 999
10  6 181 999
10  7 185 999
10  8 192 999
10  9 213 999
10 10 187 999
10 11 214 999
10 12 242 999
10 13 222 999
10 14 258 999
10 15 249 999
10 16 235 999
10 17 164 999
10 18 206 999
10 19 189 999
10 20 164 999
10 21 157 999
10 22 154 999
10 23 119 999
10 24 114 999
10 25 116 999
10 26  57 999
10 27 123 999
10 28 152 999
10 29 129 999
10 30 100 999
10 31  65 999
11  1  73 999
11  2  95 999
11  3 116 999
11  4 140 999
11  5 156 999
11  6 200 999
11  7 174 999
11  8 212 999
11  9 188 999
11 10 147 999
11 11 213 999
11 12 163 999
11 13 123 999
11 14 128 999
11 15 102 999
11 16  98 999
11 17  95 999
11 18  81 999
11 19 107 999
11 20  81 999
11 21  85 999
11 22 103 999
11 23 113 999
11 24 141 999
11 25 129 999
11 26 130 999
11 27 131 999
11 28 145 999
11 29 188 999
11 30 128 999
12  1 161 999
12  2 194 999
12  3 207 999
12  4 202 999
12  5 163 999
12  6 155 999
12  7 265 999
12  8 210 999
12  9 251 999
12 10 243 999
12 11 205 999
12 12 193 999
12 13 123 999
12 14 103 999
12 15  97 999
12 16 131 999
12 17 135 999
12 18 102 999
12 19 125 999
12 20 170 999
12 21 148 999
12 22 125 999
12 23 122 999
12 24 138 999
12 25 125 999
12 26  85 999
12 27 162 999
12 28 175 999
12 29 136 999
12 30 157 999
12 31 109 999
