 1  1   0   0
 1  2 999 999
 1  3 999 999
 1  4 999 999
 1  5   8   0
 1  6  31   0
 1  7 999 999
 1  8 999 999
 1  9  23 999
 1 10   7   0
 1 11  19 999
 1 12  26   8
 1 13  18   9
 1 14  18  10
 1 15  26 999
 1 16 999 999
 1 17 999 999
 1 18 999 999
 1 19  15   0
 1 20  15   0
 1 21  24 999
 1 22  32 999
 1 23  22 999
 1 24  17   7
 1 25  12   0
 1 26   8   0
 1 27 999 999
 1 28  29  17
 1 29  12 999
 1 30  12 999
 1 31  13 999
 2  1   0   0
 2  2   9   0
 2  3 999 999
 2  4 999 999
 2  5  16   7
 2  6   8   7
 2  7 999 999
 2  8  23  14
 2  9   7   7
 2 10   0   0
 2 11   0   0
 2 12   0   0
 2 13   7   0
 2 14   8   0
 2 15  16 999
 2 16   6 999
 2 17   6   0
 2 18  13   8
 2 19   9 999
 2 20  10 999
 2 21  11 999
 2 22   6 999
 2 23   9   0
 2 24  12 999
 2 25  11 999
 2 26  13 999
 2 27  18 999
 2 28 999 999
 3  1  12 999
 3  2 999 999
 3  3  16 999
 3  4  16   0
 3  5  13   0
 3  6   8   0
 3  7  15  15
 3  8  10   9
 3  9  12 999
 3 10  14 999
 3 11  14   8
 3 12  15   0
 3 13  12   0
 3 14   7 999
 3 15   9   0
 3 16   0   0
 3 17   0   0
 3 18   2   0
 3 19   3   0
 3 20   4   0
 3 21   8 999
 3 22  11   0
 3 23  12   0
 3 24  17   0
 3 25  14 999
 3 26  16   0
 3 27  36  17
 3 28  42  16
 3 29 999 999
 3 30  54 999
 3 31  39  16
 4  1  47 999
 4  2  46 999
 4  3  46  17
 4  4  34   0
 4  5  32 999
 4  6  30   0
 4  7  22   7
 4  8   8   8
 4  9   8   7
 4 10   8   0
 4 11   0 999
 4 12   0   0
 4 13   9   0
 4 14  10  10
 4 15  10   9
 4 16  12  11
 4 17  13  12
 4 18  27   9
 4 19  24   0
 4 20  29   0
 4 21  27   9
 4 22  29  21
 4 23  35  22
 4 24  28  20
 4 25  32  15
 4 26  32  10
 4 27  43   7
 4 28  46   0
 4 29  37   8
 4 30  51  36
 5  1  61  21
 5  2  49  25
 5  3  39  20
 5  4  35   0
 5  5  25  11
 5  6  29  17
 5  7  31  12
 5  8  23  10
 5  9  16   0
 5 10  15   0
 5 11   8   3
 5 12   2   0
 5 13   0   0
 5 14   0   0
 5 15  21   0
 5 16  25   0
 5 17  29   0
 5 18  22 999
 5 19  34   8
 5 20  23  15
 5 21  16  12
 5 22  12 999
 5 23  23  12
 5 24  18   0
 5 25  21   0
 5 26  25   0
 5 27  20   7
 5 28  12   8
 5 29  18   4
 5 30  19   8
 5 31  26   9
 6  1  20   0
 6  2  11   0
 6  3  14   0
 6  4   8   0
 6  5  13   0
 6  6  14   8
 6  7  10   0
 6  8  11  10
 6  9  15  13
 6 10  16  15
 6 11  35  18
 6 12  33   5
 6 13  52   9
 6 14  49   0
 6 15  33   4
 6 16  35   8
 6 17  44  14
 6 18  45  25
 6 19  37   9
 6 20  43   5
 6 21  46   9
 6 22  40   3
 6 23  40   0
 6 24  31   5
 6 25  19  14
 6 26  15  14
 6 27  16  13
 6 28  11 999
 6 29  16   0
 6 30  12   0
 7  1   8   0
 7  2   0   0
 7  3   0   0
 7  4   3   0
 7  5  14   0
 7  6  12   4
 7  7  17   0
 7  8   6   5
 7  9  23   0
 7 10  29   0
 7 11  32   0
 7 12  37  12
 7 13  57  19
 7 14  61  42
 7 15  61  48
 7 16  50  38
 7 17  47  15
 7 18  49   0
 7 19  58   4
 7 20  49  15
 7 21  31  14
 7 22  30  17
 7 23  19   9
 7 24  18   0
 7 25  14   7
 7 26  17   0
 7 27   7   0
 7 28  20  12
 7 29  17   8
 7 30   9   7
 7 31  12  11
 8  1   8   8
 8  2  23  14
 8  3  18  18
 8  4  18   3
 8  5  19   0
 8  6  17   0
 8  7  25   0
 8  8  24   0
 8  9  18   0
 8 10  25   0
 8 11  26  14
 8 12  26  19
 8 13  41  24
 8 14  51  35
 8 15  46  28
 8 16  36   0
 8 17  28   0
 8 18  31   5
 8 19  28   5
 8 20  22   0
 8 21   8   0
 8 22   0   0
 8 23   8   8
 8 24  19   4
 8 25   8   8
 8 26   4   0
 8 27   3   0
 8 28   6   0
 8 29  10   0
 8 30   9   0
 8 31  10   8
 9  1  37  10
 9  2  34   8
 9  3  24   0
 9  4  10   0
 9  5  13   0
 9  6  24  10
 9  7  26  10
 9  8  32  12
 9  9  28   0
 9 10  27  10
 9 11  27   8
