 1  1  28  28
 1  2  32   0
 1  3  44   0
 1  4  34   0
 1  5  36   0
 1  6  24   0
 1  7  17   0
 1  8  21  21
 1  9  20  20
 1 10  15  14
 1 11  15   0
 1 12   6   0
 1 13   0   0
 1 14  15   2
 1 15  14   0
 1 16  12  12
 1 17  12  12
 1 18  19   0
 1 19  31   0
 1 20  40   0
 1 21  32   0
 1 22  23   0
 1 23  24   0
 1 24  25   0
 1 25  29   0
 1 26  31   0
 1 27  39   0
 1 28  29  24
 1 29  36   0
 1 30  47   0
 1 31  21   0
 2  1  21   0
 2  2  16  16
 2  3  16  13
 2  4  20  20
 2  5  12  12
 2  6  21   0
 2  7  34   0
 2  8  26   0
 2  9  28   0
 2 10  24   0
 2 11  25   4
 2 12  31  18
 2 13  26  12
 2 14  26   0
 2 15  29   0
 2 16  26   0
 2 17  12   0
 2 18   0   0
 2 19   0   0
 2 20   0   0
 2 21  13   0
 2 22   0   0
 2 23   0   0
 2 24  12   0
 2 25  25   0
 2 26  29   0
 2 27  40   6
 2 28  32  15
 3  1  22  20
 3  2  10  10
 3  3   7   7
 3  4  14   0
 3  5  13   3
 3  6  26  15
 3  7  49   0
 3  8  24   0
 3  9   0   0
 3 10  18   0
 3 11  14   0
 3 12  23   0
 3 13  32   0
 3 14  23   0
 3 15  14   0
 3 16  17   0
 3 17  16   0
 3 18  25   0
 3 19  30   0
 3 20  20   0
 3 21  26   0
 3 22   4   0
 3 23   0   0
 3 24   2   0
 3 25   6   0
 3 26  25   0
 3 27  16   0
 3 28  17  17
 3 29  14  14
 3 30   9   9
 3 31   6   6
 4  1   0   0
 4  2   0   0
 4  3   0   0
 4  4   0   0
 4  5   0   0
 4  6   0   0
 4  7   0   0
 4  8   0   0
 4  9   0   0
 4 10   0   0
 4 11   0   0
 4 12  13   0
 4 13  15   0
 4 14  14   0
 4 15  36   0
 4 16  22  22
 4 17  17  17
 4 18  13  13
 4 19   8   8
 4 20  12   0
 4 21   5   5
 4 22  19  19
 4 23  26  26
 4 24  16   0
 4 25  14   2
 4 26  20  13
 4 27  16   0
 4 28  15   0
 4 29   0   0
 4 30   0   0
 5  1   0   0
 5  2   9   0
 5  3   7   0
 5  4  14   0
 5  5  12   0
 5  6   9   0
 5  7  19   0
 5  8  22   0
 5  9  21   0
 5 10   0   0
 5 11   3   0
 5 12  18   0
 5 13  36   0
 5 14  16  11
 5 15  34  15
 5 16  41  18
 5 17  69   0
 5 18 101  10
 5 19 123   0
 5 20 103  48
 5 21  84  47
 5 22  94  58
 5 23  61  29
 5 24  59   5
 5 25  46   0
 5 26  34   0
 5 27   4   0
 5 28   0   0
 5 29   0   0
 5 30   0   0
 5 31   0   0
 6  1   5   0
 6  2  29  29
 6  3  41  39
 6  4  56  44
 6  5  48  24
 6  6  42   0
 6  7  47   0
 6  8  38   0
 6  9  37   0
 6 10  13   0
 6 11   8   0
 6 12   0   0
 6 13   0   0
