 1  1 116  74
 1  2 124  53
 1  3  79  37
 1  4 169  24
 1  5  80  14
 1  6  70  32
 1  7  32  12
 1  8  56  13
 1  9  46  12
 1 10  56   8
 1 11 126  15
 1 12 181  69
 1 13 178  59
 1 14 162  88
 1 15 202 150
 1 16 183 100
 1 17 175  74
 1 18 198 109
 1 19 150  90
 1 20 121  55
 1 21 124  52
 1 22 122  34
 1 23 101  22
 1 24  81  13
 1 25 107  75
 1 26 134 106
 1 27 148 118
 1 28 162 139
 1 29 134  62
 1 30 136  53
 1 31 122  42
 2  1 132  30
 2  2 103  12
 2  3 136  48
 2  4  77  37
 2  5  80  44
 2  6 108  42
 2  7 118  65
 2  8 175  76
 2  9 120  36
 2 10 158  96
 2 11 152 102
 2 12 172  85
 2 13 144  52
 2 14 188  65
 2 15 136  45
 2 16 170  44
 2 17 158  59
 2 18 173  54
 2 19 168  70
 2 20 186  68
 2 21 169  76
 2 22 187  78
 2 23 208 116
 2 24 216 116
 2 25 189  89
 2 26 184 100
 2 27 162  52
 2 28 168  44
 3  1 158  16
 3  2 133  24
 3  3 103  46
 3  4 126  39
 3  5 133  36
 3  6 136  41
 3  7 137  41
 3  8 119  47
 3  9 123  70
 3 10 117  57
 3 11 144  81
 3 12 116  65
 3 13 128  41
 3 14  95  37
 3 15  92  36
 3 16  77  30
 3 17  40  27
 3 18  46  14
 3 19  61  18
 3 20  94  24
 3 21 156  24
 3 22 136  30
 3 23 169  64
 3 24 170  88
 3 25 166 119
 3 26 160  86
 3 27 140  59
 3 28 141  40
 3 29 135  28
 3 30 140  48
 3 31 119  53
 4  1 126  70
 4  2 120  48
 4  3 148  23
 4  4 129  14
 4  5 148  37
 4  6 150  49
 4  7 127  94
 4  8 240 169
 4  9 221 119
 4 10 201 105
 4 11 190  57
 4 12 180  40
 4 13 163  53
 4 14 117  34
 4 15 107  24
 4 16 120  21
 4 17  94  35
 4 18  74  29
 4 19  80  48
 4 20  73  46
 4 21  84  61
 4 22  79  37
 4 23  73  30
 4 24  91  37
 4 25 102  29
 4 26 105  16
 4 27  92  12
 4 28 138  17
 4 29 125  87
 4 30 114  70
 5  1 122  62
 5  2 133  46
 5  3 128  60
 5  4 138  62
 5  5 138  72
 5  6 122  45
 5  7 112  37
 5  8 106  46
 5  9  86  37
 5 10 162  73
 5 11 181  64
 5 12 154  19
 5 13 130  38
 5 14 140  65
 5 15 167 101
 5 16 152  96
 5 17 197 118
 5 18 203 101
 5 19 192  88
 5 20 173  47
 5 21 158  60
 5 22 139  21
 5 23 126  38
 5 24 128  52
 5 25 125  39
 5 26 126  72
 5 27 149  77
 5 28 120  44
 5 29 156  59
 5 30 158  44
 5 31 172  72
 6  1 116  75
 6  2 106  57
 6  3  72  31
 6  4  55  14
 6  5  42   0
 6  6  56   0
 6  7  51   0
 6  8  77  17
 6  9  47  11
 6 10  88  40
 6 11 110  36
 6 12 134  60
 6 13 168  58
 6 14 177  73
 6 15 150  92
 6 16 145  90
 6 17 125  76
 6 18 142  18
 6 19 117  28
 6 20  99  30
 6 21 100  43
 6 22 112  50
 6 23  84  37
 6 24 106  38
 6 25 136  70
 6 26 129  59
 6 27 129  60
 6 28 114  51
 6 29 153  80
 6 30 127  65
 7  1 153  87
 7  2 192 116
 7  3 192  81
 7  4 213  91
 7  5 189 105
 7  6 188  86
 7  7 156  60
 7  8 163  69
 7  9 153  42
 7 10 125  28
 7 11 120  36
 7 12 102  32
 7 13  83  24
 7 14  88  37
 7 15 101  64
 7 16  62  33
 7 17  84  35
 7 18  81   0
 7 19  69  14
 7 20 101  41
 7 21 134  57
 7 22 165  84
 7 23 137  68
 7 24 135  57
 7 25 174  60
