 1  1 178  63
 1  2 210  78
 1  3 226  80
 1  4 236  78
 1  5 233  32
 1  6 269  77
 1  7 269  80
 1  8 253 177
 1  9 176 128
 1 10 148  93
 1 11 137  63
 1 12 191   6
 1 13 161  11
 1 14 106  14
 1 15  99  40
 1 16  87  33
 1 17 104  56
 1 18 140  61
 1 19 186  84
 1 20 169  51
 1 21 164  50
 1 22 199  72
 1 23 216 108
 1 24 214  66
 1 25 180  28
 1 26 190  39
 1 27 195  13
 1 28 143  37
 1 29 113  27
 1 30 118  45
 1 31 108  46
 2  1 108  29
 2  2  92   0
 2  3  87  23
 2  4 106  35
 2  5  99  36
 2  6 116  78
 2  7 138  67
 2  8 142  55
 2  9 185  74
 2 10 162  69
 2 11 160  89
 2 12 146  57
 2 13 153  57
 2 14 166  42
 2 15 180  52
 2 16 194  46
 2 17 172  74
 2 18 180  85
 2 19 129  87
 2 20 139  88
 2 21 155  58
 2 22 147  23
 2 23 175  26
 2 24 168  35
 2 25 169  42
 2 26 132  32
 2 27 168  33
 2 28 133   9
 3  1 189  18
 3  2 184  63
 3  3 161  70
 3  4 170  49
 3  5 153  57
 3  6 165  49
 3  7 194  35
 3  8 175  30
 3  9 222  38
 3 10 234  79
 3 11 272 153
 3 12 283 138
 3 13 259 142
 3 14 237 104
 3 15 208  85
 3 16 191  99
 3 17 186  97
 3 18 166  47
 3 19 149  44
 3 20 160  33
 3 21 148  40
 3 22 175  49
 3 23 227  61
 3 24 213  84
 3 25 200 106
 3 26 175  53
 3 27 186  79
 3 28 233  87
 3 29 180  60
 3 30 187  66
 3 31 178  41
 4  1 176  26
 4  2 152  12
 4  3 212  53
 4  4 199  94
 4  5 221 110
 4  6 179  94
 4  7 178  82
 4  8 214  80
 4  9 222  52
 4 10 202  74
 4 11 168  70
 4 12 156  44
 4 13 159  52
 4 14 161  25
 4 15 173  39
 4 16 227  25
 4 17 222  15
 4 18 207  58
 4 19 235  99
 4 20 222  94
 4 21 224  73
 4 22 193  65
 4 23 254  87
 4 24 291 115
 4 25 292  67
 4 26 280 109
 4 27 248  84
 4 28 276 128
 4 29 223 146
 4 30 196  94
 5  1 121  63
 5  2 139  47
