 1  1 118  65
 1  2 117  30
 1  3 157  28
 1  4 118  39
 1  5  94  17
 1  6  79  40
 1  7  88  32
 1  8 102  26
 1  9 106  23
 1 10 102  39
 1 11  86  51
 1 12  55  33
 1 13  72  30
 1 14  77  15
 1 15  88  12
 1 16  97  15
 1 17 999 999
 1 18  75  32
 1 19  68  46
 1 20 100  54
 1 21  68  28
 1 22  86  14
 1 23  73  16
 1 24  75  37
 1 25  97  48
 1 26  94  62
 1 27 111  60
 1 28  90  42
 1 29 999 999
 1 30  81  16
 1 31 999 999
 2  1 999 999
 2  2 999 999
 2  3 999 999
 2  4  86  57
 2  5  76  50
 2  6  89  49
 2  7 999 999
 2  8 128  53
 2  9  90  26
 2 10  90 999
 2 11 117  40
 2 12  48   6
 2 13  56  22
 2 14  34   0
 2 15  38  18
 2 16  35  18
 2 17  71  18
 2 18  92  26
 2 19  88  36
 2 20 113  32
 2 21 103  25
 2 22  92  41
 2 23  74  25
 2 24  83 999
 2 25  60   7
 2 26  66   0
 2 27  52  10
 2 28  61  30
 2 29  66  27
 3  1  79  44
 3  2 102  87
 3  3  82  54
 3  4  66  39
 3  5  76  41
 3  6  68  19
 3  7  64  26
 3  8  51  22
 3  9  57  12
 3 10  52  10
 3 11  76   0
 3 12  95   0
 3 13  92  28
 3 14  71  37
 3 15  98  47
 3 16  80  36
 3 17  68 999
 3 18  60  13
 3 19  55  10
 3 20  43   0
 3 21  31 999
 3 22  11   0
 3 23   8   6
 3 24  46   3
 3 25  47   0
 3 26  55   0
 3 27  73  10
 3 28  78  33
 3 29 114  48
 3 30 159  78
 3 31 135  63
 4  1 146  51
 4  2 161  76
 4  3 228 120
 4  4 172  76
 4  5 165  80
 4  6 143  62
 4  7 138  36
 4  8 132  35
 4  9 172  40
 4 10 178  59
 4 11 175  76
 4 12 199 107
 4 13 191  97
 4 14 230 107
 4 15 220 126
 4 16 205 106
 4 17 198  82
 4 18 173  46
 4 19 170  59
 4 20 148  49
 4 21 121  52
 4 22 137  58
 4 23 151  48
 4 24 142  49
 4 25 158  68
 4 26 180  67
 4 27 157  49
 4 28 156  52
 4 29 126  52
 4 30 101  52
 5  1 105  69
 5  2 101  49
 5  3  94  21
 5  4 111  26
 5  5 149  33
 5  6 176  34
 5  7 135  29
 5  8 203  75
 5  9 189  76
 5 10 228  98
 5 11 222 143
 5 12 225 131
 5 13 214 110
 5 14 164  76
 5 15 104  49
 5 16 130  68
 5 17 113  77
 5 18 101  59
 5 19 106  28
 5 20  75  13
 5 21  75  15
 5 22 107  13
 5 23  71  28
 5 24  92  27
 5 25 108  20
 5 26 102  43
 5 27 106  40
 5 28 113  48
 5 29 142  50
 5 30  92  32
 5 31 116  61
 6  1 108  58
 6  2  95  47
 6  3 108  53
 6  4  96  46
 6  5 128  95
 6  6 139  52
 6  7 131  53
 6  8 138  50
 6  9 126  43
 6 10 148  74
 6 11 129  46
 6 12 114  76
 6 13 106  76
 6 14 109  69
 6 15 124  95
 6 16 145  60
 6 17 152  83
 6 18 164  64
 6 19 188  98
 6 20 127  42
 6 21 121   7
 6 22 134  21
 6 23 151  14
 6 24 193  90
 6 25 176  94
 6 26 184  99
 6 27 145 110
 6 28 205  68
 6 29 206  82
 6 30 148  56
 7  1 134  66
 7  2  91  31
 7  3 112  56
 7  4 119  50
 7  5  94  24
 7  6  97  17
 7  7  93  15
 7  8  91  29
 7  9  82  44
 7 10 113  65
 7 11 130  82
 7 12 162 102
 7 13 151  92
 7 14 169 106
 7 15 141  97
 7 16 116  66
 7 17 114  52
 7 18 111  31
 7 19 102  12
 7 20  89  20
 7 21 104  44
 7 22 114  53
 7 23 117  44
 7 24 140  48
 7 25 159 102
 7 26 188  97
 7 27 146  85
 7 28 142  71
 7 29 163  81
 7 30 159  56
 7 31 193  94
 8  1 168  68
 8  2 162  66
 8  3 189  55
 8  4 186  54
 8  5 168  47
 8  6 149  47
 8  7 151  71
 8  8 130  88
 8  9 115  81
 8 10  96  57
 8 11  98  15
 8 12  87  12
 8 13 104  13
 8 14  92  33
 8 15 105  28
 8 16 154  31
 8 17 179  47
 8 18 180  51
 8 19 190  79
 8 20 183 103
 8 21 168  89
 8 22 147  87
 8 23 145  94
 8 24 107  35
 8 25 122  50
 8 26 118  56
 8 27  95  50
 8 28 100  38
 8 29  84  19
 8 30  95   8
 8 31 111   6
 9  1  93  19
 9  2 100  37
 9  3  81  61
 9  4  92  75
 9  5  77  50
 9  6  60  15
 9  7  46   7
 9  8  44   5
 9  9  63  14
 9 10  47   9
 9 11  66  18
 9 12  88  16
